,Experience(Yrs),JAVASCRIPT,HTML,CSS,JAVA,PYTHON,ANGULAR,REACTJS,C++,PHP,MYSQL,MACHINE LEARNING,C#,BOOTSTRAP,NOSQL/PostgreSQL,RUBY,NODE.JS,ORACLE,CREATIVE,LEADERSHIP,PASSION,TEAMWORK,COMMUNICATION,ANALYTICAL,DEVELOPER TYPE,GRADE,SPECIALIZATION
3885,2,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3886,7,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3887,2,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3888,7,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3889,16,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3890,3,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3891,4,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3892,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3893,2,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3894,3,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3895,5,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3896,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3897,4,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3898,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3899,2,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3900,4,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3901,4,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3902,5,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3903,6,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3904,4,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3905,8,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3906,2,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3907,6,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3908,3,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3909,5,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3910,3,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3911,2,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3912,6,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3913,4,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3914,1,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3915,2,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,3.0,Full-Stack(Level-2),None
3916,1,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3917,5,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3918,2,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3919,4,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3920,2,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3921,0,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3922,7,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3923,2,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3924,2,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3925,0,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3926,6,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3927,2,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3928,8,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3929,9,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3930,2,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3931,6,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3932,8,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3933,2,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3934,4,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3935,7,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3936,8,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3937,3,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3938,2,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3939,7,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3940,3,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3941,6,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3942,9,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3943,7,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3944,8,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3945,2,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3946,9,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3947,2,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3948,7,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3949,2,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3950,7,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3951,16,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3952,3,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3953,4,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3954,1,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3955,2,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3956,3,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3957,5,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3958,1,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3959,0,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3960,6,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3961,2,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3962,8,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
3963,9,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,3.0,Full-Stack(Level-2),None
3964,2,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,3.0,Full-Stack(Level-2),None
3965,6,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,3.0,Full-Stack(Level-2),None
